transaction_id,contract_id,counterparty_id,transaction_type,accounting_period,transaction_date,currency,original_amount,exchange_rate,converted_amount_usd,processing_timestamp
TX038343,CTR0328,CP002,PREMIUM,2025-09,2025-09-11,GBP,8656.84,1.27,10994.19,2025-09-13 01:42:00
TX038344,CTR0407,CP022,PREMIUM,2025-12,2025-12-18,USD,5615.05,1.0,5615.05,2025-12-20 04:13:00
TX038345,CTR0408,CP008,CLAIM,2025-03,2025-03-04,USD,14238.13,1.0,14238.13,2025-03-05 23:20:00
TX038346,CTR0457,CP008,CLAIM,2025-05,2025-05-24,BRL,13226.12,0.2,2645.22,2025-05-25 12:46:00
TX038347,CTR0278,CP040,PREMIUM,2025-06,2025-06-03,GBP,10696.43,1.27,13584.47,2025-06-03 21:01:00
TX038348,CTR0477,CP043,COMMISSION,2025-10,2025-10-30,EUR,7819.97,1.1,8601.97,2025-10-30 02:05:00
TX038349,CTR0030,CP023,PREMIUM,2025-08,2025-08-23,USD,11850.85,1.0,11850.85,2025-08-23 23:17:00
TX038350,CTR0246,CP005,PREMIUM,2025-10,2025-10-05,EUR,16867.91,1.1,18554.7,2025-10-05 10:46:00
TX038351,CTR0199,CP017,COMMISSION,2025-05,2025-05-27,BRL,1927.94,0.2,385.59,2025-05-29 15:04:00
TX038352,CTR0049,CP034,COMMISSION,2025-11,2025-11-20,USD,2121.69,1.0,2121.69,2025-11-21 19:44:00
TX038353,CTR0437,CP029,CLAIM,2025-02,2025-02-02,BRL,6403.95,0.2,1280.79,2025-02-03 02:33:00
TX038354,CTR0401,CP050,PREMIUM,2025-08,2025-08-31,EUR,15680.77,1.1,17248.85,2025-09-01 07:54:00
TX038355,CTR0375,CP045,COMMISSION,2025-12,2025-12-03,BRL,836.8,0.2,167.36,2025-12-04 07:58:00
TX038356,CTR0317,CP037,PREMIUM,2025-12,2025-12-12,GBP,29686.27,1.27,37701.56,2025-12-12 18:26:00
TX038357,CTR0301,CP019,CLAIM,2025-02,2025-02-01,GBP,14684.62,1.27,18649.47,2025-02-03 01:41:00
TX038358,CTR0191,CP035,PREMIUM,2025-12,2025-12-01,USD,5042.7,1.0,5042.7,2025-12-01 02:14:00
TX038359,CTR0342,CP015,PREMIUM,2025-10,2025-10-03,EUR,10053.31,1.1,11058.64,2025-10-04 13:27:00
TX038360,CTR0488,CP027,PREMIUM,2025-01,2025-01-13,USD,8320.11,1.0,8320.11,2025-01-13 07:40:00
TX038361,CTR0126,CP029,CLAIM,2025-11,2025-11-27,BRL,24166.13,0.2,4833.23,2025-11-28 09:08:00
TX038362,CTR0170,CP002,PREMIUM,2025-07,2025-07-08,EUR,2131.76,1.1,2344.94,2025-07-09 16:53:00
TX038363,CTR0055,CP025,COMMISSION,2025-05,2025-05-27,BRL,718.33,0.2,143.67,2025-05-29 23:18:00
TX038364,CTR0454,CP002,COMMISSION,2025-04,2025-04-30,EUR,942.02,1.1,1036.22,2025-05-01 13:00:00
TX038365,CTR0266,CP030,PREMIUM,2025-01,2025-01-21,BRL,13823.52,0.2,2764.7,2025-01-23 14:27:00
TX038367,CTR0134,CP028,COMMISSION,2025-12,2025-12-30,EUR,2006.82,1.1,2207.5,2026-01-01 04:31:00
TX038368,CTR0019,CP042,PREMIUM,2025-05,2025-05-30,EUR,8122.58,1.1,8934.84,2025-05-30 22:00:00
TX038369,CTR0403,CP017,CLAIM,2025-12,2025-12-21,BRL,17613.52,0.2,3522.7,2025-12-22 02:21:00
TX038370,CTR0431,CP005,PREMIUM,2025-11,2025-11-30,GBP,16087.12,1.27,20430.64,2025-11-30 08:07:00
TX038371,CTR0171,CP006,PREMIUM,2025-06,2025-06-05,EUR,17362.64,1.1,19098.9,2025-06-06 06:12:00
TX038372,CTR0382,CP047,COMMISSION,2025-11,2025-11-28,USD,858.68,1.0,858.68,2025-11-30 04:38:00
TX038373,CTR0287,CP009,PREMIUM,2025-10,2025-10-15,EUR,5871.92,1.1,6459.11,2025-10-16 13:48:00
TX038374,CTR0322,CP006,PREMIUM,2025-05,2025-05-13,EUR,40234.36,1.1,44257.8,2025-05-14 17:41:00
TX038375,CTR0087,CP005,COMMISSION,2025-02,2025-02-20,EUR,1959.54,1.1,2155.49,2025-02-21 19:26:00
TX038376,CTR0308,CP028,PREMIUM,2025-07,2025-07-29,BRL,3300.03,0.2,660.01,2025-07-29 00:43:00
TX038377,CTR0081,CP048,PREMIUM,2025-07,2025-07-05,USD,2448.0,1.0,2448.0,2025-07-07 18:13:00
TX038378,CTR0110,CP036,COMMISSION,2025-01,2025-01-11,BRL,1870.65,0.2,374.13,2025-01-13 20:53:00
TX038379,CTR0179,CP046,COMMISSION,2025-04,2025-04-06,EUR,1213.35,1.1,1334.68,2025-04-07 13:46:00
TX038380,CTR0108,CP034,CLAIM,2025-05,2025-05-11,GBP,7141.86,1.27,9070.16,2025-05-11 00:01:00
TX038381,CTR0455,CP030,COMMISSION,2025-11,2025-11-20,BRL,2621.35,0.2,524.27,2025-11-20 09:45:00
TX038382,CTR0015,CP036,PREMIUM,2025-08,2025-08-29,EUR,4416.56,1.1,4858.22,2025-08-31 18:42:00
TX038383,CTR0453,CP025,COMMISSION,2025-02,2025-02-22,EUR,2728.77,1.1,3001.65,2025-02-24 03:05:00
TX038384,CTR0078,CP012,CLAIM,2025-03,2025-03-19,GBP,68592.0,1.27,87111.84,2025-03-21 06:15:00
TX038385,CTR0436,CP007,CLAIM,2025-12,2025-12-27,GBP,24328.41,1.27,30897.08,2025-12-28 05:53:00
TX038386,CTR0169,CP017,CLAIM,2025-02,2025-02-27,BRL,40789.13,0.2,8157.83,2025-02-28 23:45:00
TX038387,CTR0461,CP037,PREMIUM,2025-11,2025-11-26,BRL,5614.61,0.2,1122.92,2025-11-26 08:44:00
TX038388,CTR0271,CP015,CLAIM,2025-12,2025-12-15,EUR,5236.48,1.1,5760.13,2025-12-17 02:47:00
TX038389,CTR0245,CP032,COMMISSION,2025-09,2025-09-07,BRL,1453.54,0.2,290.71,2025-09-09 21:31:00
TX038390,CTR0066,CP017,PREMIUM,2025-08,2025-08-01,USD,5923.18,1.0,5923.18,2025-08-02 17:14:00
TX038391,CTR0217,CP004,PREMIUM,2025-12,2025-12-12,EUR,14792.46,1.1,16271.71,2025-12-13 11:37:00
TX038392,CTR0279,CP004,COMMISSION,2025-07,2025-07-26,GBP,2349.8,1.27,2984.25,2025-07-28 23:46:00
TX038393,CTR0492,CP044,COMMISSION,2025-07,2025-07-14,BRL,2230.83,0.2,446.17,2025-07-14 00:32:00
TX038394,CTR0132,CP028,CLAIM,2025-10,2025-10-27,EUR,5777.02,1.1,6354.72,2025-10-27 08:02:00
TX038395,CTR0042,CP038,CLAIM,2025-03,2025-03-16,EUR,2453.44,1.1,2698.78,2025-03-18 16:50:00
TX038396,CTR0127,CP004,PREMIUM,2025-07,2025-07-23,GBP,5746.84,1.27,7298.49,2025-07-24 23:56:00
TX038397,CTR0122,CP034,COMMISSION,2025-11,2025-11-02,EUR,711.76,1.1,782.94,2025-11-03 10:11:00
TX038398,CTR0474,CP024,CLAIM,2025-08,2025-08-24,EUR,30706.2,1.1,33776.82,2025-08-24 21:48:00
TX038399,CTR0076,CP024,PREMIUM,2025-04,2025-04-30,GBP,12456.9,1.27,15820.26,2025-04-30 08:58:00
TX038400,CTR0497,CP006,CLAIM,2025-04,2025-04-23,USD,71821.49,1.0,71821.49,2025-04-25 20:30:00
TX038401,CTR0057,CP028,COMMISSION,2025-08,2025-08-08,USD,2695.72,1.0,2695.72,2025-08-08 03:10:00
TX038402,CTR0406,CP026,COMMISSION,2025-05,2025-05-18,EUR,2655.58,1.1,2921.14,2025-05-19 00:40:00
TX038403,CTR0208,CP049,CLAIM,2025-05,2025-05-09,GBP,6594.67,1.27,8375.23,2025-05-09 10:45:00
TX038404,CTR0028,CP042,PREMIUM,2025-04,2025-04-10,GBP,2483.75,1.27,3154.36,2025-04-10 08:45:00
TX038405,CTR0307,CP016,PREMIUM,2025-02,2025-02-03,BRL,11462.82,0.2,2292.56,2025-02-03 09:10:00
TX038406,CTR0365,CP006,CLAIM,2025-08,2025-08-07,USD,24604.38,1.0,24604.38,2025-08-09 02:31:00
TX038407,CTR0420,CP026,COMMISSION,2025-04,2025-04-16,EUR,962.2,1.1,1058.42,2025-04-16 09:16:00
TX038408,CTR0090,CP042,COMMISSION,2025-08,2025-08-06,BRL,2064.77,0.2,412.95,2025-08-08 21:02:00
TX038409,CTR0309,CP016,COMMISSION,2025-12,2025-12-05,USD,1471.59,1.0,1471.59,2025-12-06 10:13:00
TX038410,CTR0285,CP023,PREMIUM,2025-03,2025-03-02,EUR,4636.97,1.1,5100.67,2025-03-03 13:44:00
TX038411,CTR0222,CP023,PREMIUM,2025-11,2025-11-06,GBP,10216.35,1.27,12974.76,2025-11-07 11:06:00
TX038412,CTR0447,CP016,PREMIUM,2025-10,2025-10-06,EUR,6024.73,1.1,6627.2,2025-10-06 11:58:00
TX038413,CTR0212,CP036,COMMISSION,2025-03,2025-03-28,BRL,680.4,0.2,136.08,2025-03-29 02:06:00
TX038414,CTR0191,CP035,COMMISSION,2025-03,2025-03-12,USD,1466.59,1.0,1466.59,2025-03-12 15:00:00
TX038415,CTR0263,CP015,PREMIUM,2025-05,2025-05-25,GBP,6016.88,1.27,7641.44,2025-05-27 14:31:00
TX038416,CTR0465,CP001,COMMISSION,2025-09,2025-09-08,USD,1268.3,1.0,1268.3,2025-09-10 23:23:00
TX038417,CTR0434,CP007,CLAIM,2025-08,2025-08-06,EUR,31014.49,1.1,34115.94,2025-08-08 22:19:00
TX038418,CTR0355,CP049,CLAIM,2025-01,2025-01-23,USD,17821.4,1.0,17821.4,2025-01-24 13:18:00
TX038419,CTR0041,CP009,CLAIM,2025-02,2025-02-21,BRL,44230.26,0.2,8846.05,2025-02-23 00:43:00
TX038420,CTR0151,CP043,CLAIM,2025-12,2025-12-02,EUR,13309.24,1.1,14640.16,2025-12-02 11:25:00
TX038421,CTR0008,CP035,COMMISSION,2025-03,2025-03-23,GBP,1945.12,1.27,2470.3,2025-03-23 16:51:00
TX038422,CTR0048,CP045,CLAIM,2025-01,2025-01-22,GBP,6513.48,1.27,8272.12,2025-01-25 00:34:00
TX038423,CTR0416,CP034,COMMISSION,2025-04,2025-04-07,GBP,879.14,1.27,1116.51,2025-04-09 09:44:00
TX038424,CTR0408,CP008,COMMISSION,2025-01,2025-01-24,EUR,2623.13,1.1,2885.44,2025-01-25 12:47:00
TX038425,CTR0052,CP010,COMMISSION,2025-07,2025-07-19,EUR,2137.66,1.1,2351.43,2025-07-21 22:54:00
TX038426,CTR0230,CP009,CLAIM,2025-02,2025-02-01,BRL,3457.38,0.2,691.48,2025-02-02 11:25:00
TX038427,CTR0140,CP022,COMMISSION,2025-01,2025-01-03,USD,2041.34,1.0,2041.34,2025-01-03 03:37:00
TX038428,CTR0037,CP043,CLAIM,2025-06,2025-06-15,USD,18776.65,1.0,18776.65,2025-06-16 03:26:00
TX038429,CTR0191,CP035,CLAIM,2025-08,2025-08-28,USD,3963.55,1.0,3963.55,2025-08-30 06:01:00
TX038430,CTR0052,CP010,COMMISSION,2025-07,2025-07-21,GBP,5676.21,1.27,7208.79,2025-07-22 12:31:00
TX038431,CTR0369,CP002,COMMISSION,2025-03,2025-03-22,EUR,1706.59,1.1,1877.25,2025-03-24 23:36:00
TX038432,CTR0484,CP040,PREMIUM,2025-02,2025-02-25,GBP,8928.38,1.27,11339.04,2025-02-27 18:57:00
TX038433,CTR0212,CP036,COMMISSION,2025-07,2025-07-13,BRL,1162.88,0.2,232.58,2025-07-14 07:30:00
TX038434,CTR0122,CP034,CLAIM,2025-10,2025-10-02,EUR,28657.03,1.1,31522.73,2025-10-04 15:40:00
TX038435,CTR0250,CP003,PREMIUM,2025-06,2025-06-20,USD,13520.14,1.0,13520.14,2025-06-22 19:10:00
TX038436,CTR0484,CP040,COMMISSION,2025-02,2025-02-15,EUR,843.34,1.1,927.67,2025-02-16 05:27:00
TX038437,CTR0080,CP034,PREMIUM,2025-05,2025-05-30,BRL,37653.85,0.2,7530.77,2025-06-02 00:59:00
TX038438,CTR0341,CP032,CLAIM,2025-12,2025-12-09,GBP,8869.4,1.27,11264.14,2025-12-10 11:58:00
TX038439,CTR0047,CP023,CLAIM,2025-12,2025-12-16,BRL,4876.04,0.2,975.21,2025-12-17 02:33:00
TX038440,CTR0151,CP043,CLAIM,2025-06,2025-06-08,EUR,20066.07,1.1,22072.68,2025-06-09 04:58:00
TX038441,CTR0220,CP046,PREMIUM,2025-12,2025-12-15,GBP,12114.1,1.27,15384.91,2025-12-15 11:00:00
TX038442,CTR0192,CP032,PREMIUM,2025-07,2025-07-18,BRL,14970.51,0.2,2994.1,2025-07-19 14:09:00
TX038443,CTR0090,CP042,PREMIUM,2025-09,2025-09-27,GBP,14828.41,1.27,18832.08,2025-09-27 12:17:00
TX038444,CTR0389,CP045,CLAIM,2025-10,2025-10-07,USD,9895.64,1.0,9895.64,2025-10-08 16:51:00
TX038445,CTR0337,CP049,COMMISSION,2025-07,2025-07-09,GBP,3033.8,1.27,3852.93,2025-07-11 17:59:00
TX038446,CTR0218,CP005,CLAIM,2025-10,2025-10-30,USD,18589.85,1.0,18589.85,2025-10-30 09:55:00
TX038447,CTR0210,CP039,CLAIM,2025-12,2025-12-20,EUR,10179.31,1.1,11197.24,2025-12-21 21:02:00
TX038448,CTR0038,CP042,COMMISSION,2025-10,2025-10-18,BRL,1150.27,0.2,230.05,2025-10-21 00:51:00
TX038449,CTR0331,CP028,PREMIUM,2025-06,2025-06-20,USD,3414.01,1.0,3414.01,2025-06-22 10:50:00
TX038450,CTR0115,CP026,PREMIUM,2025-05,2025-05-03,BRL,9725.4,0.2,1945.08,2025-05-05 13:52:00
TX038451,CTR0151,CP043,COMMISSION,2025-03,2025-03-10,USD,1428.48,1.0,1428.48,2025-03-12 01:30:00
TX038452,CTR0431,CP005,COMMISSION,2025-09,2025-09-29,USD,1363.49,1.0,1363.49,2025-09-30 03:55:00
TX038453,CTR0322,CP006,CLAIM,2025-09,2025-09-05,EUR,17073.03,1.1,18780.33,2025-09-06 06:52:00
TX038454,CTR0349,CP010,PREMIUM,2025-02,2025-02-01,EUR,5107.76,1.1,5618.54,2025-02-01 21:12:00
TX038455,CTR0133,CP005,PREMIUM,2025-09,2025-09-05,EUR,48799.43,1.1,53679.37,2025-09-06 11:33:00
TX038456,CTR0251,CP009,COMMISSION,2025-08,2025-08-18,EUR,1193.63,1.1,1312.99,2025-08-18 17:22:00
TX038457,CTR0007,CP005,PREMIUM,2025-08,2025-08-07,EUR,13544.47,1.1,14898.92,2025-08-07 01:02:00
TX038458,CTR0123,CP033,CLAIM,2025-05,2025-05-11,EUR,7780.11,1.1,8558.12,2025-05-11 18:43:00
TX038460,CTR0238,CP022,CLAIM,2025-01,2025-01-07,GBP,4187.09,1.27,5317.6,2025-01-07 22:12:00
TX038461,CTR0318,CP037,CLAIM,2025-03,2025-03-21,GBP,3422.08,1.27,4346.04,2025-03-23 12:10:00
TX038462,CTR0395,CP036,COMMISSION,2025-10,2025-10-16,GBP,2241.16,1.27,2846.27,2025-10-18 08:16:00
TX038463,CTR0469,CP010,COMMISSION,2025-10,2025-10-05,BRL,1382.64,0.2,276.53,2025-10-05 20:53:00
TX038464,CTR0041,CP009,CLAIM,2025-11,2025-11-17,USD,5184.45,1.0,5184.45,2025-11-17 22:13:00
TX038465,CTR0291,CP041,PREMIUM,2025-12,2025-12-30,BRL,3026.48,0.2,605.3,2025-12-31 19:50:00
TX038466,CTR0498,CP019,PREMIUM,2025-02,2025-02-16,GBP,4912.21,1.27,6238.51,2025-02-16 07:31:00
TX038467,CTR0100,CP007,PREMIUM,2025-03,2025-03-07,EUR,3965.81,1.1,4362.39,2025-03-09 12:28:00
TX038468,CTR0430,CP036,CLAIM,2025-03,2025-03-02,USD,8406.0,1.0,8406.0,2025-03-04 02:42:00
TX038469,CTR0291,CP041,COMMISSION,2025-07,2025-07-06,BRL,5922.88,0.2,1184.58,2025-07-06 11:28:00
TX038470,CTR0159,CP026,CLAIM,2025-02,2025-02-16,EUR,39304.16,1.1,43234.58,2025-02-18 14:58:00
TX038471,CTR0392,CP009,COMMISSION,2025-12,2025-12-16,GBP,2492.0,1.27,3164.84,2025-12-16 02:26:00
TX038472,CTR0436,CP007,COMMISSION,2025-12,2025-12-31,EUR,1628.7,1.1,1791.57,2025-12-31 20:07:00
TX038473,CTR0072,CP010,PREMIUM,2025-11,2025-11-08,GBP,10347.39,1.27,13141.19,2025-11-09 17:36:00
TX038474,CTR0341,CP032,CLAIM,2025-01,2025-01-21,EUR,11146.66,1.1,12261.33,2025-01-23 08:00:00
TX038475,CTR0469,CP010,CLAIM,2025-06,2025-06-18,GBP,8936.53,1.27,11349.39,2025-06-18 22:22:00
TX038476,CTR0334,CP042,PREMIUM,2025-09,2025-09-11,GBP,7551.56,1.27,9590.48,2025-09-11 23:22:00
TX038477,CTR0274,CP048,PREMIUM,2025-05,2025-05-01,EUR,8305.37,1.1,9135.91,2025-05-02 07:19:00
TX038478,CTR0070,CP024,CLAIM,2025-01,2025-01-15,GBP,5348.3,1.27,6792.34,2025-01-16 07:00:00
TX038479,CTR0226,CP016,COMMISSION,2025-05,2025-05-04,USD,1598.04,1.0,1598.04,2025-05-05 22:43:00
TX038480,CTR0453,CP025,CLAIM,2025-08,2025-08-25,USD,1883.21,1.0,1883.21,2025-08-26 04:12:00
TX038481,CTR0400,CP016,CLAIM,2025-05,2025-05-17,BRL,41430.68,0.2,8286.14,2025-05-17 00:10:00
TX038482,CTR0226,CP016,CLAIM,2025-12,2025-12-20,EUR,5830.54,1.1,6413.59,2025-12-20 19:16:00
TX038483,CTR0155,CP022,CLAIM,2025-10,2025-10-21,BRL,10015.14,0.2,2003.03,2025-10-22 23:06:00
TX038484,CTR0402,CP039,COMMISSION,2025-03,2025-03-04,BRL,1403.58,0.2,280.72,2025-03-04 04:22:00
TX038485,CTR0484,CP040,PREMIUM,2025-11,2025-11-15,BRL,5346.46,0.2,1069.29,2025-11-17 21:21:00
TX038486,CTR0150,CP003,PREMIUM,2025-09,2025-09-09,BRL,6441.56,0.2,1288.31,2025-09-11 09:06:00
TX038487,CTR0406,CP026,PREMIUM,2025-04,2025-04-26,GBP,17982.86,1.27,22838.23,2025-04-26 20:56:00
TX038488,CTR0155,CP022,CLAIM,2025-09,2025-09-14,USD,11198.33,1.0,11198.33,2025-09-16 07:11:00
TX038489,CTR0414,CP007,PREMIUM,2025-12,2025-12-14,USD,12663.45,1.0,12663.45,2025-12-14 22:15:00
TX038490,CTR0483,CP013,COMMISSION,2025-04,2025-04-30,GBP,1076.66,1.27,1367.36,2025-04-30 16:47:00
TX038491,CTR0332,CP019,COMMISSION,2025-04,2025-04-14,GBP,3672.3,1.27,4663.82,2025-04-14 17:35:00
TX038492,CTR0249,CP040,PREMIUM,2025-11,2025-11-19,BRL,4036.02,0.2,807.2,2025-11-21 01:54:00
TX038493,CTR0158,CP028,PREMIUM,2025-07,2025-07-30,BRL,8677.32,0.2,1735.46,2025-07-31 21:24:00
TX038494,CTR0030,CP023,CLAIM,2025-09,2025-09-12,GBP,9474.63,1.27,12032.78,2025-09-12 11:36:00
TX038495,CTR0027,CP021,COMMISSION,2025-12,2025-12-30,BRL,3316.61,0.2,663.32,2025-12-30 20:31:00
TX038496,CTR0418,CP007,COMMISSION,2025-03,2025-03-20,GBP,2991.99,1.27,3799.83,2025-03-20 01:07:00
TX038497,CTR0331,CP028,CLAIM,2025-10,2025-10-09,USD,214884.16,1.0,214884.16,2025-10-11 20:34:00
TX038498,CTR0114,CP023,PREMIUM,2025-02,2025-02-21,GBP,2671.39,1.27,3392.67,2025-02-22 08:27:00
TX038499,CTR0277,CP024,PREMIUM,2025-03,2025-03-22,EUR,12150.36,1.1,13365.4,2025-03-24 02:54:00
TX038500,CTR0440,CP020,CLAIM,2025-11,2025-11-04,EUR,10671.39,1.1,11738.53,2025-11-05 23:36:00
TX038501,CTR0324,CP046,CLAIM,2025-05,2025-05-12,BRL,8003.49,0.2,1600.7,2025-05-13 13:16:00
TX038502,CTR0459,CP043,CLAIM,2025-01,2025-01-13,GBP,26513.3,1.27,33671.89,2025-01-13 20:59:00
TX038503,CTR0059,CP038,COMMISSION,2025-05,2025-05-08,BRL,1343.53,0.2,268.71,2025-05-10 13:35:00
TX038504,CTR0037,CP043,PREMIUM,2025-11,2025-11-14,BRL,7387.4,0.2,1477.48,2025-11-16 08:52:00
TX038505,CTR0334,CP042,PREMIUM,2025-06,2025-06-07,BRL,5093.95,0.2,1018.79,2025-06-09 07:25:00
TX038506,CTR0292,CP014,COMMISSION,2025-02,2025-02-03,EUR,1492.99,1.1,1642.29,2025-02-04 06:57:00
TX038507,CTR0345,CP046,PREMIUM,2025-09,2025-09-10,USD,2305.75,1.0,2305.75,2025-09-10 20:01:00
TX038508,CTR0491,CP047,PREMIUM,2025-11,2025-11-15,EUR,6907.36,1.1,7598.1,2025-11-17 04:47:00
TX038509,CTR0055,CP025,COMMISSION,2025-08,2025-08-12,BRL,722.38,0.2,144.48,2025-08-13 12:20:00
TX038510,CTR0466,CP049,COMMISSION,2025-04,2025-04-04,BRL,839.76,0.2,167.95,2025-04-06 14:18:00
TX038511,CTR0031,CP023,PREMIUM,2025-06,2025-06-05,USD,12935.08,1.0,12935.08,2025-06-05 00:38:00
TX038512,CTR0263,CP015,CLAIM,2025-10,2025-10-22,EUR,12494.16,1.1,13743.58,2025-10-22 19:04:00
TX038513,CTR0416,CP034,COMMISSION,2025-03,2025-03-05,USD,6115.63,1.0,6115.63,2025-03-06 06:24:00
TX038514,CTR0341,CP032,PREMIUM,2025-12,2025-12-31,GBP,5922.29,1.27,7521.31,2025-12-31 22:32:00
TX038515,CTR0112,CP040,PREMIUM,2025-04,2025-04-12,USD,16519.68,1.0,16519.68,2025-04-12 09:27:00
TX038516,CTR0303,CP001,PREMIUM,2025-04,2025-04-13,USD,2946.39,1.0,2946.39,2025-04-15 05:36:00
TX038517,CTR0452,CP047,CLAIM,2025-11,2025-11-24,USD,3556.79,1.0,3556.79,2025-11-26 18:06:00
TX038518,CTR0102,CP010,COMMISSION,2025-11,2025-11-05,GBP,2002.36,1.27,2543.0,2025-11-06 05:46:00
TX038519,CTR0469,CP010,CLAIM,2025-05,2025-05-04,EUR,21933.82,1.1,24127.2,2025-05-05 15:49:00
TX038520,CTR0327,CP012,CLAIM,2025-10,2025-10-15,BRL,7468.23,0.2,1493.65,2025-10-17 09:18:00
TX038521,CTR0044,CP018,COMMISSION,2025-01,2025-01-01,BRL,2117.98,0.2,423.6,2025-01-02 21:02:00
TX038522,CTR0167,CP017,PREMIUM,2025-10,2025-10-15,EUR,5700.0,1.1,6270.0,2025-10-16 05:48:00
TX038523,CTR0432,CP037,CLAIM,2025-11,2025-11-20,BRL,11506.76,0.2,2301.35,2025-11-22 11:51:00
TX038524,CTR0169,CP017,PREMIUM,2025-04,2025-04-30,GBP,7408.12,1.27,9408.31,2025-04-30 01:49:00
TX038525,CTR0474,CP024,PREMIUM,2025-04,2025-04-03,EUR,14849.09,1.1,16334.0,2025-04-03 19:05:00
TX038526,CTR0210,CP039,CLAIM,2025-10,2025-10-29,GBP,40032.9,1.27,50841.78,2025-10-29 17:48:00
TX038527,CTR0172,CP005,COMMISSION,2025-08,2025-08-25,GBP,1564.91,1.27,1987.44,2025-08-27 00:46:00
TX038528,CTR0427,CP044,PREMIUM,2025-12,2025-12-12,EUR,27254.87,1.1,29980.36,2025-12-12 01:07:00
TX038529,CTR0393,CP019,PREMIUM,2025-01,2025-01-10,USD,18737.92,1.0,18737.92,2025-01-10 11:50:00
TX038530,CTR0120,CP006,COMMISSION,2025-01,2025-01-05,GBP,2117.36,1.27,2689.05,2025-01-06 04:45:00
TX038531,CTR0391,CP038,PREMIUM,2025-01,2025-01-13,USD,17436.0,1.0,17436.0,2025-01-14 23:14:00
TX038532,CTR0126,CP029,PREMIUM,2025-10,2025-10-22,EUR,21652.01,1.1,23817.21,2025-10-24 19:56:00
TX038533,CTR0448,CP048,COMMISSION,2025-02,2025-02-05,GBP,1008.01,1.27,1280.17,2025-02-06 03:53:00
TX038534,CTR0004,CP022,PREMIUM,2025-02,2025-02-01,BRL,2012.53,0.2,402.51,2025-02-02 08:58:00
TX038535,CTR0332,CP019,COMMISSION,2025-04,2025-04-11,GBP,2555.49,1.27,3245.47,2025-04-13 18:19:00
TX038536,CTR0078,CP012,CLAIM,2025-03,2025-03-17,EUR,33214.34,1.1,36535.77,2025-03-18 14:16:00
TX038537,CTR0339,CP011,COMMISSION,2025-09,2025-09-07,GBP,1690.29,1.27,2146.67,2025-09-08 06:52:00
TX038538,CTR0490,CP031,PREMIUM,2025-05,2025-05-20,USD,1430.23,1.0,1430.23,2025-05-22 23:28:00
TX038539,CTR0334,CP042,PREMIUM,2025-04,2025-04-02,BRL,5118.61,0.2,1023.72,2025-04-03 12:52:00
TX038540,CTR0217,CP004,COMMISSION,2025-12,2025-12-27,EUR,3585.29,1.1,3943.82,2025-12-27 05:09:00
TX038541,CTR0412,CP012,CLAIM,2025-09,2025-09-08,GBP,5342.93,1.27,6785.52,2025-09-10 15:49:00
TX038542,CTR0098,CP035,COMMISSION,2025-09,2025-09-22,USD,1477.95,1.0,1477.95,2025-09-23 04:16:00
TX038543,CTR0272,CP002,COMMISSION,2025-09,2025-09-09,EUR,1814.78,1.1,1996.26,2025-09-11 14:34:00
TX038544,CTR0483,CP013,CLAIM,2025-12,2025-12-28,BRL,19878.84,0.2,3975.77,2025-12-28 04:47:00
TX038545,CTR0178,CP009,COMMISSION,2025-11,2025-11-12,GBP,3521.31,1.27,4472.06,2025-11-13 09:46:00
TX038546,CTR0014,CP039,COMMISSION,2025-05,2025-05-23,BRL,1148.88,0.2,229.78,2025-05-23 07:41:00
TX038547,CTR0221,CP007,CLAIM,2025-06,2025-06-03,GBP,11657.81,1.27,14805.42,2025-06-05 00:59:00
TX038548,CTR0243,CP005,COMMISSION,2025-09,2025-09-22,USD,1846.72,1.0,1846.72,2025-09-23 03:08:00
TX038549,CTR0406,CP026,PREMIUM,2025-07,2025-07-14,GBP,12660.22,1.27,16078.48,2025-07-16 10:53:00
TX038550,CTR0403,CP017,PREMIUM,2025-09,2025-09-02,EUR,16057.19,1.1,17662.91,2025-09-04 05:56:00
TX038551,CTR0171,CP006,CLAIM,2025-09,2025-09-07,USD,5691.27,1.0,5691.27,2025-09-09 02:59:00
TX038552,CTR0387,CP004,PREMIUM,2025-01,2025-01-02,BRL,10842.6,0.2,2168.52,2025-01-02 05:39:00
TX038553,CTR0072,CP010,CLAIM,2025-05,2025-05-26,USD,4193.45,1.0,4193.45,2025-05-26 16:30:00
TX038554,CTR0095,CP045,CLAIM,2025-02,2025-02-04,GBP,5218.58,1.27,6627.6,2025-02-04 02:34:00
TX038555,CTR0303,CP001,CLAIM,2025-08,2025-08-30,USD,40934.02,1.0,40934.02,2025-08-31 22:32:00
TX038556,CTR0354,CP022,COMMISSION,2025-01,2025-01-05,USD,2253.35,1.0,2253.35,2025-01-06 17:10:00
TX038557,CTR0404,CP049,COMMISSION,2025-11,2025-11-23,EUR,1601.1,1.1,1761.21,2025-11-23 11:24:00
TX038558,CTR0312,CP034,COMMISSION,2025-06,2025-06-21,BRL,3704.37,0.2,740.87,2025-06-22 15:12:00
TX038559,CTR0064,CP049,COMMISSION,2025-06,2025-06-15,EUR,1046.98,1.1,1151.68,2025-06-17 20:55:00
TX038560,CTR0338,CP016,CLAIM,2025-07,2025-07-30,BRL,496.43,0.2,99.29,2025-08-01 03:00:00
